pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.321,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.3246,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.2643,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.3325,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.6634,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.616,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.4202,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,-0.6392,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.529,4
16,n<=128,sr>70%,kvB<=4k,kp=0,-0.6703,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.2852,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.2845,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.2877,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.2831,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2361,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.2833,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.2358,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.2279,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.2174,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.3665,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.1936,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.3568,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.3166,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.2893,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0947,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.3148,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0945,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.3159,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.2658,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.2857,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3019,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.2543,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.2368,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.2444,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1838,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.2249,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.2169,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.3582,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.2065,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.4164,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.337,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.2924,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.1374,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.3308,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.1473,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.3066,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.2678,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.27,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.2834,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.2617,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.2427,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.2462,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.3023,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.5193,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.5238,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.3875,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.5139,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.3581,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.346,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3151,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.1041,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3362,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.2547,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.3244,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.9019,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9213,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,1.0165,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.8965,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,1.0488,4
16,n<=16,sr>70%,kvB<=16k,kp=0,0.8982,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.851,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.84,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.8346,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.8992,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.8335,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.9007,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.9182,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9299,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,0.8587,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.9199,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,0.8225,4
16,n<=16,sr>70%,kvB<=4k,kp=0,0.9285,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,1.0011,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9999,2
