layer,tokens,compute_us,dma_us,time_us
qkv_proj,1024,2634.1416000000004,556.6833999999998,1856.7286000000008
qkv_proj,2048,7023.152399999979,908.6293999999959,3793.2070000000035
rotary_emb,1,8.281800000000567,3.050800000000618,8.693800000000191
rotary_emb,2,6.874399999998877,5.671400000001268,8.744399999999406
rotary_emb,4,7.599999999999272,4.101600000000326,9.131799999999021
rotary_emb,8,7.7504000000009,4.649599999999282,9.326000000001022
rotary_emb,16,8.242200000000867,5.067400000001635,9.81300000000183
rotary_emb,32,9.509399999999664,6.146599999999876,11.249799999999937
rotary_emb,64,11.405200000000923,7.54660000000099,13.943600000001334
rotary_emb,128,17.785199999999758,18.162000000000262,24.036799999999992
rotary_emb,256,29.83599999999933,32.28399999999942,42.99119999999925
rotary_emb,512,53.296400000000496,58.90100000000079,80.22220000000038
rotary_emb,1024,103.74479999999853,113.89900000000102,154.37479999999928
